POC,x,y,width,height,qtDepth,mtDepth,predMode
13,256,160,32,4,2,3,0
13,256,164,32,4,2,3,0
13,256,168,32,8,2,2,0
13,256,176,32,4,2,3,0
13,256,180,32,4,2,3,0
13,256,184,32,4,2,3,0
13,256,188,32,4,2,3,0
13,288,160,32,4,2,2,0
13,288,164,16,4,2,3,0
13,304,164,16,4,2,3,0
13,288,168,16,4,2,3,0
13,288,172,16,8,2,3,0
13,288,180,16,4,2,3,0
13,304,168,16,8,2,3,1
13,304,176,16,8,2,3,0
13,288,184,32,4,2,2,0
13,288,188,16,4,2,3,0
13,304,188,16,4,2,3,0
13,320,128,16,8,2,2,0
13,336,128,16,4,2,3,0
13,336,132,16,4,2,3,0
13,320,136,32,16,2,1,0
13,320,152,32,8,2,1,0
13,352,128,16,4,2,3,0
13,352,132,16,8,2,3,0
13,352,140,16,4,2,3,0
13,368,128,16,4,2,3,0
13,368,132,16,8,2,3,0
13,368,140,16,4,2,3,0
13,352,144,32,4,2,3,0
13,352,148,32,4,2,3,0
13,352,152,32,4,2,3,0
13,352,156,32,4,2,3,0
13,320,160,32,4,2,3,0
13,320,164,32,4,2,3,0
13,320,168,32,8,2,2,0
13,320,176,16,8,2,3,0
13,320,184,16,8,2,3,0
13,336,176,16,4,2,3,0
13,336,180,16,8,2,3,0
13,336,188,16,4,2,3,0
13,352,160,8,8,2,3,0
13,360,160,16,8,2,3,0
13,376,160,8,8,2,3,0
13,352,168,32,8,2,2,0
13,352,176,32,4,2,3,0
13,352,180,32,4,2,3,0
13,352,184,32,4,2,3,0
13,352,188,32,4,2,3,0
13,256,192,32,4,2,3,0
13,256,196,32,4,2,3,0
13,256,200,32,4,2,3,0
13,256,204,32,4,2,3,0
13,256,208,32,4,2,3,0
13,256,212,32,4,2,3,0
13,256,216,32,4,2,3,0
13,256,220,32,4,2,3,0
13,288,192,16,4,3,2,0
13,288,196,16,4,3,2,0
13,288,200,16,4,3,2,0
13,288,204,8,4,3,3,0
13,296,204,8,4,3,3,0
13,304,192,16,8,3,1,0
13,304,200,16,4,3,2,0
13,304,204,16,4,3,2,0
13,288,208,16,4,3,2,0
13,288,212,16,4,3,2,0
13,288,216,8,4,3,3,0
13,296,216,8,4,3,3,0
13,288,220,16,4,3,2,0
13,304,208,16,4,3,2,0
13,304,212,16,4,3,2,0
13,304,216,16,4,3,2,0
13,304,220,16,4,3,2,0
13,256,224,32,4,2,2,0
13,256,228,16,4,2,4,0
13,256,232,16,4,2,4,0
13,272,228,16,8,2,3,0
13,256,236,16,4,2,3,0
13,272,236,16,4,2,3,1
13,288,224,16,4,2,4,0
13,304,224,16,4,2,4,0
13,288,228,32,4,2,3,0
13,288,232,32,4,2,3,0
13,288,236,16,4,2,4,0
13,304,236,16,4,2,4,0
13,320,192,32,4,2,3,0
13,320,196,32,4,2,3,0
13,320,200,32,4,2,3,0
13,320,204,32,4,2,3,0
13,320,208,32,4,2,3,0
13,320,212,32,4,2,3,0
13,320,216,32,4,2,3,0
13,320,220,32,4,2,3,0
13,352,192,16,4,2,3,0
13,352,196,16,4,2,3,0
13,368,192,16,4,2,3,0
13,368,196,16,4,2,3,0
13,352,200,32,4,2,2,0
13,352,204,32,8,2,2,0
13,352,212,16,4,2,3,0
13,368,212,16,4,2,3,0
13,352,216,32,4,2,2,0
13,352,220,32,4,2,2,0
13,320,224,16,4,2,4,0
13,320,228,16,4,2,4,0
13,336,224,16,4,2,4,0
13,336,228,16,4,2,4,0
13,320,232,32,4,2,3,0
13,320,236,32,4,2,3,0
13,352,224,32,4,2,3,0
13,352,228,32,4,2,3,0
13,352,232,32,4,2,3,0
13,352,236,16,4,2,4,0
13,368,236,16,4,2,4,0
13,0,0,32,32,2,0,1
13,32,0,32,8,2,1,1
13,32,8,32,4,2,2,1
13,32,12,32,8,2,2,1
13,32,20,32,4,2,2,1
13,32,24,32,4,2,2,1
13,32,28,32,4,2,2,0
13,0,32,16,8,2,2,0
13,16,32,16,8,2,2,1
13,0,40,32,16,2,1,0
13,0,56,32,4,2,2,0
13,0,60,32,4,2,2,0
13,32,32,32,4,2,3,1
13,32,36,32,4,2,3,0
13,32,40,32,4,2,3,0
13,32,44,32,4,2,3,0
13,32,48,32,4,2,2,0
13,32,52,32,8,2,2,0
13,32,60,32,4,2,2,1
13,64,0,32,4,2,2,1
13,64,4,32,8,2,2,0
13,64,12,32,4,2,2,1
13,64,16,32,4,2,2,1
13,64,20,32,8,2,2,1
13,64,28,16,4,2,3,0
13,80,28,16,4,2,3,1
13,96,0,32,8,2,1,1
13,96,8,32,4,2,2,0
13,96,12,16,8,2,3,1
13,112,12,16,8,2,3,1
13,96,20,32,4,2,2,1
13,96,24,16,4,2,3,1
13,96,28,16,4,2,3,1
13,112,24,16,8,2,2,1
13,64,32,16,4,2,3,0
13,80,32,16,4,2,3,1
13,64,36,32,4,2,2,1
13,64,40,32,4,2,2,1
13,64,44,32,8,2,2,0
13,64,52,32,4,2,2,0
13,64,56,32,8,2,1,0
13,96,32,32,4,2,2,0
13,96,36,16,4,2,3,0
13,112,36,16,4,2,3,0
13,96,40,16,4,2,3,1
13,112,40,16,4,2,3,1
13,96,44,32,8,2,2,0
13,96,52,32,4,2,2,1
13,96,56,32,4,2,2,1
13,96,60,16,4,2,3,1
13,112,60,16,4,2,3,0
13,0,64,16,4,3,1,0
13,0,68,16,8,3,1,0
13,0,76,16,4,3,1,0
13,16,64,16,8,3,1,0
13,16,72,16,8,3,1,0
13,0,80,16,4,3,1,0
13,0,84,16,8,3,1,0
13,0,92,16,4,3,1,0
13,16,80,16,4,3,1,0
13,16,84,16,8,3,1,0
13,16,92,16,4,3,1,0
13,32,64,32,4,2,2,0
13,32,68,32,8,2,2,0
13,32,76,32,4,2,2,0
13,32,80,32,8,2,2,0
13,32,88,32,8,2,2,0
13,0,96,32,4,2,2,0
13,0,100,16,4,2,3,0
13,16,100,16,4,2,3,0
13,0,104,32,4,2,2,0
13,0,108,32,8,2,2,0
13,0,116,32,4,2,2,0
13,0,120,16,4,2,3,0
13,16,120,16,4,2,3,0
13,0,124,32,4,2,2,0
13,32,96,8,4,2,3,0
13,40,96,16,4,2,3,0
13,56,96,8,4,2,3,0
13,32,100,32,4,2,2,0
13,32,104,32,4,2,2,0
13,32,108,32,8,2,2,0
13,32,116,32,4,2,2,0
13,32,120,16,4,2,3,0
13,48,120,16,4,2,3,0
13,32,124,32,4,2,2,0
13,64,64,32,8,2,1,0
13,64,72,16,4,2,3,0
13,64,76,16,8,2,3,0
13,64,84,16,4,2,3,1
13,80,72,16,8,2,3,0
13,80,80,16,8,2,3,0
13,64,88,32,8,2,1,0
13,96,64,32,4,2,2,0
13,96,68,32,8,2,2,0
13,96,76,16,4,2,3,0
13,112,76,16,4,2,3,0
13,96,80,32,8,2,2,0
13,96,88,32,8,2,2,0
13,64,96,8,8,2,3,0
13,72,96,8,8,2,3,0
13,80,96,16,8,2,2,0
13,64,104,32,4,2,2,0
13,64,108,32,8,2,2,0
13,64,116,32,4,2,2,0
13,64,120,32,8,2,1,0
13,96,96,32,4,2,2,0
13,96,100,32,4,2,2,0
13,96,104,8,4,2,3,0
13,104,104,16,4,2,3,0
13,120,104,8,4,2,3,0
13,96,108,16,8,2,3,0
13,112,108,16,8,2,3,0
13,96,116,16,4,2,3,0
13,112,116,16,4,2,3,0
13,96,120,32,8,2,1,0
13,128,0,32,4,2,2,1
13,128,4,32,4,2,2,1
13,128,8,32,16,2,1,0
13,128,24,16,4,2,3,1
13,128,28,16,4,2,3,0
13,144,24,16,8,2,2,1
13,160,0,32,8,2,1,0
13,160,8,16,4,2,3,0
13,160,12,16,8,2,3,0
13,160,20,16,4,2,3,0
13,176,8,16,8,2,3,1
13,176,16,16,8,2,3,1
13,160,24,16,8,2,2,1
13,176,24,16,8,2,2,1
13,128,32,32,4,2,2,0
13,128,36,32,4,2,2,0
13,128,40,32,4,2,2,0
13,128,44,32,8,2,2,0
13,128,52,32,4,2,2,0
13,128,56,32,4,2,2,0
13,128,60,32,4,2,2,0
13,160,32,32,4,2,3,0
13,160,36,32,4,2,3,0
13,160,40,32,4,2,3,0
13,160,44,32,4,2,3,0
13,160,48,32,4,2,3,0
13,160,52,32,4,2,3,0
13,160,56,32,4,2,3,1
13,160,60,32,4,2,3,0
13,192,0,32,8,2,1,0
13,192,8,32,4,2,2,0
13,192,12,32,8,2,2,1
13,192,20,32,4,2,2,1
13,192,24,16,4,2,3,1
13,208,24,16,4,2,3,1
13,192,28,32,4,2,2,0
13,224,0,32,4,2,2,0
13,224,4,32,4,2,2,1
13,224,8,16,4,2,3,0
13,224,12,16,8,2,3,1
13,224,20,16,4,2,3,1
13,240,8,16,4,2,3,0
13,240,12,16,8,2,3,1
13,240,20,16,4,2,3,1
13,224,24,32,4,2,2,0
13,224,28,32,4,2,2,1
13,192,32,16,4,2,3,1
13,192,36,16,4,2,3,1
13,208,32,16,4,2,3,0
13,208,36,16,4,2,3,0
13,192,40,16,4,2,3,1
13,208,40,16,4,2,3,0
13,192,44,32,8,2,2,0
13,192,52,32,4,2,2,1
13,192,56,32,4,2,2,0
13,192,60,32,4,2,2,0
13,224,32,16,8,2,3,0
13,240,32,16,8,2,3,1
13,224,40,32,4,2,3,1
13,224,44,32,4,2,3,0
13,224,48,32,8,2,2,0
13,224,56,32,4,2,3,0
13,224,60,32,4,2,3,0
13,128,64,32,8,2,2,0
13,128,72,32,8,2,2,0
13,128,80,32,4,2,2,0
13,128,84,32,8,2,2,0
13,128,92,32,4,2,2,0
13,160,64,32,8,2,1,0
13,160,72,32,4,2,2,0
13,160,76,32,8,2,2,0
13,160,84,32,4,2,2,0
13,160,88,32,8,2,1,0
13,128,96,32,4,2,2,0
13,128,100,8,4,2,3,0
13,136,100,16,4,2,3,0
13,152,100,8,4,2,3,0
13,128,104,32,4,2,2,0
13,128,108,32,8,2,2,0
13,128,116,16,4,2,3,0
13,144,116,16,4,2,3,0
13,128,120,32,4,2,2,0
13,128,124,32,4,2,2,0
13,160,96,32,8,2,2,0
13,160,104,32,4,2,3,0
13,160,108,32,4,2,3,0
13,160,112,32,8,2,2,0
13,160,120,32,4,2,3,0
13,160,124,32,4,2,3,0
13,192,64,32,4,2,2,0
13,192,68,32,8,2,2,0
13,192,76,32,4,2,2,0
13,192,80,32,8,2,2,0
13,192,88,32,4,2,3,0
13,192,92,32,4,2,3,0
13,224,64,32,4,2,2,0
13,224,68,16,4,2,3,0
13,240,68,16,4,2,3,0
13,224,72,32,4,2,2,0
13,224,76,32,8,2,2,0
13,224,84,16,4,2,3,0
13,240,84,16,4,2,3,0
13,224,88,32,8,2,1,0
13,192,96,16,8,3,1,0
13,192,104,8,8,3,2,0
13,200,104,8,8,3,2,0
13,208,96,16,8,3,1,0
13,208,104,16,8,3,1,0
13,192,112,16,8,3,1,0
13,192,120,16,4,3,2,0
13,192,124,16,4,3,2,0
13,208,112,16,4,3,2,0
13,208,116,16,4,3,2,0
13,208,120,16,8,3,1,0
13,224,96,8,4,2,3,0
13,232,96,16,4,2,3,0
13,248,96,8,4,2,3,0
13,224,100,32,4,2,2,0
13,224,104,16,16,2,2,0
13,240,104,16,4,2,3,0
13,240,108,16,8,2,3,0
13,240,116,16,4,2,3,0
13,224,120,32,4,2,2,0
13,224,124,32,4,2,2,0
13,256,0,16,4,2,3,1
13,256,4,16,4,2,3,1
13,272,0,16,8,2,2,1
13,256,8,32,4,2,2,0
13,256,12,32,8,2,2,1
13,256,20,32,4,2,2,0
13,256,24,32,4,2,2,1
13,256,28,32,4,2,2,1
13,288,0,32,4,2,3,0
13,288,4,32,4,2,3,0
13,288,8,32,4,2,3,0
13,288,12,32,4,2,3,1
13,288,16,16,4,2,3,1
13,304,16,16,4,2,3,1
13,288,20,32,8,2,2,1
13,288,28,32,4,2,2,1
13,256,32,32,4,2,2,1
13,256,36,32,8,2,2,0
13,256,44,32,4,2,2,0
13,256,48,32,4,2,3,0
13,256,52,32,4,2,3,0
13,256,56,32,8,2,2,0
13,288,32,16,4,2,3,0
13,304,32,16,4,2,3,0
13,288,36,32,8,2,2,0
13,288,44,32,4,2,2,0
13,288,48,32,4,2,3,0
13,288,52,32,4,2,3,0
13,288,56,32,4,2,3,0
13,288,60,32,4,2,3,0
13,320,0,16,4,2,3,0
13,336,0,16,4,2,3,0
13,320,4,32,4,2,2,0
13,320,8,32,4,2,2,0
13,320,12,32,8,2,2,0
13,320,20,32,4,2,2,1
13,320,24,16,4,2,3,1
13,336,24,16,4,2,3,1
13,320,28,32,4,2,2,0
13,352,0,32,4,2,2,1
13,352,4,32,4,2,2,0
13,352,8,16,4,2,3,0
13,368,8,16,4,2,3,0
13,352,12,32,8,2,2,0
13,352,20,32,4,2,2,0
13,352,24,32,4,2,2,1
13,352,28,32,4,2,2,0
13,320,32,32,4,2,2,0
13,320,36,32,8,2,2,0
13,320,44,32,4,2,2,0
13,320,48,32,4,2,3,0
13,320,52,32,4,2,3,0
13,320,56,32,8,2,2,0
13,352,32,32,4,2,3,0
13,352,36,32,4,2,3,0
13,352,40,32,8,2,2,0
13,352,48,32,4,2,3,0
13,352,52,32,4,2,3,0
13,352,56,32,4,2,3,0
13,352,60,32,4,2,3,0
13,256,64,32,4,2,3,0
13,256,68,32,4,2,3,0
13,256,72,32,4,2,3,0
13,256,76,32,4,2,3,0
13,256,80,32,4,2,3,0
13,256,84,32,4,2,3,0
13,256,88,32,8,2,2,0
13,288,64,32,8,2,2,0
13,288,72,32,8,2,2,0
13,288,80,32,4,2,2,0
13,288,84,32,8,2,2,0
13,288,92,32,4,2,2,0
13,256,96,32,4,2,3,0
13,256,100,32,4,2,3,0
13,256,104,32,4,2,3,0
13,256,108,32,4,2,3,0
13,256,112,8,4,2,3,0
13,264,112,16,4,2,3,0
13,280,112,8,4,2,3,0
13,256,116,8,8,2,3,0
13,264,116,16,8,2,3,0
13,280,116,8,8,2,3,0
13,256,124,16,4,2,3,0
13,272,124,16,4,2,3,0
13,288,96,32,8,2,1,0
13,288,104,16,8,2,3,0
13,288,112,16,8,2,3,0
13,304,104,16,4,2,3,0
13,304,108,16,8,2,3,0
13,304,116,16,4,2,3,0
13,288,120,32,4,2,2,0
13,288,124,8,4,2,3,0
13,296,124,16,4,2,3,0
13,312,124,8,4,2,3,0
13,320,64,32,4,2,2,0
13,320,68,32,8,2,2,0
13,320,76,32,4,2,2,0
13,320,80,16,4,2,3,0
13,320,84,16,8,2,3,0
13,320,92,16,4,2,3,0
13,336,80,16,4,2,3,0
13,336,84,16,8,2,3,0
13,336,92,16,4,2,3,0
13,352,64,16,4,2,3,0
13,352,68,16,4,2,3,1
13,368,64,16,4,2,3,0
13,368,68,16,4,2,3,0
13,352,72,32,4,2,2,0
13,352,76,16,8,2,3,0
13,368,76,16,8,2,3,0
13,352,84,32,4,2,2,0
13,352,88,16,4,2,3,0
13,368,88,16,4,2,3,0
13,352,92,32,4,2,2,0
13,320,96,16,4,2,3,0
13,320,100,16,4,2,3,0
13,336,96,16,4,2,3,0
13,336,100,16,4,2,3,0
13,320,104,32,4,2,2,0
13,320,108,16,8,2,3,0
13,336,108,16,8,2,3,0
13,320,116,32,4,2,2,0
13,320,120,32,4,2,2,0
13,320,124,32,4,2,2,0
13,352,96,8,4,3,3,0
13,360,96,8,4,3,3,0
13,352,100,16,4,3,2,0
13,352,104,8,4,3,3,0
13,360,104,8,4,3,3,0
13,352,108,16,4,3,2,0
13,368,96,16,8,3,1,0
13,368,104,16,8,3,1,0
13,352,112,16,4,3,2,1
13,352,116,16,4,3,2,0
13,352,120,16,8,3,1,0
13,368,112,16,4,3,2,0
13,368,116,16,4,3,2,0
13,368,120,16,4,3,2,0
13,368,124,16,4,3,2,0
13,384,0,16,8,2,2,0
13,400,0,16,4,2,3,1
13,400,4,16,4,2,3,0
13,384,8,16,4,2,3,0
13,400,8,16,4,2,3,0
13,384,12,32,8,2,2,1
13,384,20,8,4,2,3,0
13,392,20,16,4,2,3,0
13,408,20,8,4,2,3,0
13,384,24,32,4,2,2,1
13,384,28,32,4,2,2,1
13,384,32,32,4,2,3,0
13,384,36,32,4,2,3,0
13,384,40,32,8,2,2,0
13,384,48,32,4,2,3,0
13,384,52,32,4,2,3,0
13,384,56,32,4,2,3,0
13,384,60,32,4,2,3,1
13,384,64,32,4,2,3,0
13,384,68,32,4,2,3,1
13,384,72,32,4,2,3,0
13,384,76,32,4,2,3,0
13,384,80,16,8,2,3,0
13,400,80,16,8,2,3,0
13,384,88,32,4,2,3,0
13,384,92,32,4,2,3,0
13,384,96,32,4,2,3,0
13,384,100,32,4,2,3,0
13,384,104,8,8,2,3,0
13,392,104,16,8,2,3,0
13,408,104,8,8,2,3,0
13,384,112,32,4,2,3,0
13,384,116,32,4,2,3,0
13,384,120,32,4,2,3,0
13,384,124,32,4,2,3,0
13,0,128,32,32,2,0,0
13,32,128,32,4,2,3,0
13,32,132,32,4,2,3,0
13,32,136,32,4,2,3,0
13,32,140,32,4,2,3,0
13,32,144,32,16,2,1,0
13,0,160,8,4,3,3,0
13,8,160,8,4,3,3,0
13,0,164,16,4,3,2,0
13,0,168,16,4,3,2,0
13,0,172,16,4,3,2,0
13,16,160,16,4,3,2,0
13,16,164,16,4,3,2,0
13,16,168,16,8,3,1,0
13,0,176,16,8,3,1,0
13,0,184,16,4,3,2,0
13,0,188,16,4,3,2,0
13,16,176,16,16,3,0,0
13,32,160,32,4,2,3,0
13,32,164,32,4,2,3,0
13,32,168,32,4,2,3,0
13,32,172,32,4,2,3,0
13,32,176,32,4,2,3,0
13,32,180,32,4,2,3,0
13,32,184,32,4,2,3,0
13,32,188,32,4,2,3,0
13,64,128,16,4,2,3,0
13,64,132,16,8,2,3,0
13,64,140,16,4,2,3,0
13,80,128,16,8,2,3,0
13,80,136,16,8,2,3,0
13,64,144,32,4,2,3,0
13,64,148,32,4,2,3,0
13,64,152,32,4,2,3,0
13,64,156,32,4,2,3,0
13,96,128,32,4,2,2,0
13,96,132,16,8,2,3,0
13,112,132,16,8,2,3,0
13,96,140,16,4,2,3,0
13,112,140,16,4,2,3,0
13,96,144,32,4,2,3,0
13,96,148,32,4,2,3,0
13,96,152,32,4,2,3,0
13,96,156,32,4,2,3,0
13,64,160,32,8,2,2,0
13,64,168,32,8,2,2,0
13,64,176,32,4,2,3,0
13,64,180,32,4,2,3,0
13,64,184,32,4,2,3,0
13,64,188,32,4,2,3,0
13,96,160,32,4,2,2,0
13,96,164,32,4,2,2,0
13,96,168,32,4,2,2,0
13,96,172,32,8,2,2,0
13,96,180,32,4,2,2,0
13,96,184,16,4,2,3,0
13,96,188,16,4,2,3,0
13,112,184,16,4,2,3,0
13,112,188,16,4,2,3,0
13,0,192,32,4,2,2,0
13,0,196,16,4,2,3,0
13,16,196,16,4,2,3,0
13,0,200,32,4,2,2,0
13,0,204,32,8,2,2,0
13,0,212,32,4,2,2,0
13,0,216,16,4,2,3,0
13,16,216,16,4,2,3,0
13,0,220,32,4,2,2,0
13,32,192,32,4,2,2,0
13,32,196,32,4,2,2,0
13,32,200,16,4,2,3,0
13,48,200,16,4,2,3,0
13,32,204,32,8,2,2,0
13,32,212,32,4,2,2,0
13,32,216,32,4,2,2,0
13,32,220,32,4,2,2,0
13,0,224,8,4,2,4,0
13,8,224,8,4,2,4,0
13,16,224,16,4,2,3,0
13,0,228,32,8,2,2,0
13,0,236,8,4,2,3,0
13,8,236,16,4,2,3,0
13,24,236,8,4,2,3,0
13,32,224,32,4,2,3,0
13,32,228,32,4,2,3,0
13,32,232,32,4,2,3,0
13,32,236,32,4,2,3,1
13,64,192,32,4,2,3,0
13,64,196,32,4,2,3,0
13,64,200,32,4,2,3,0
13,64,204,32,4,2,3,0
13,64,208,32,4,2,3,0
13,64,212,32,4,2,3,0
13,64,216,32,4,2,3,0
13,64,220,32,4,2,3,0
13,96,192,32,4,2,3,0
13,96,196,32,4,2,3,0
13,96,200,32,4,2,3,0
13,96,204,32,4,2,3,0
13,96,208,32,4,2,3,0
13,96,212,32,4,2,3,0
13,96,216,32,8,2,2,0
13,64,224,32,4,2,3,0
13,64,228,16,4,2,4,0
13,80,228,16,4,2,4,0
13,64,232,32,4,2,3,0
13,64,236,32,4,2,3,0
13,96,224,32,4,2,3,0
13,96,228,16,4,2,4,0
13,112,228,16,4,2,4,0
13,96,232,32,4,2,3,0
13,96,236,16,4,2,4,0
13,112,236,16,4,2,4,0
13,128,128,32,16,2,1,0
13,128,144,32,4,2,3,0
13,128,148,32,4,2,3,0
13,128,152,32,4,2,3,0
13,128,156,32,4,2,3,0
13,160,128,32,4,2,2,0
13,160,132,32,4,2,2,0
13,160,136,32,4,2,2,0
13,160,140,32,8,2,2,0
13,160,148,32,4,2,2,0
13,160,152,32,4,2,2,0
13,160,156,32,4,2,2,0
13,128,160,16,4,2,3,0
13,144,160,16,4,2,3,0
13,128,164,32,4,2,2,0
13,128,168,32,4,2,2,0
13,128,172,16,8,2,3,0
13,144,172,16,8,2,3,0
13,128,180,32,4,2,2,0
13,128,184,16,4,2,3,0
13,144,184,16,4,2,3,0
13,128,188,32,4,2,2,0
13,160,160,8,4,2,3,0
13,168,160,16,4,2,3,0
13,184,160,8,4,2,3,0
13,160,164,32,4,2,2,0
13,160,168,8,4,2,3,0
13,168,168,16,4,2,3,0
13,184,168,8,4,2,3,0
13,160,172,32,8,2,2,0
13,160,180,32,4,2,2,0
13,160,184,32,4,2,2,0
13,160,188,16,4,2,3,0
13,176,188,16,4,2,3,0
13,192,128,32,8,2,2,0
13,192,136,16,8,2,3,0
13,208,136,16,8,2,3,0
13,192,144,32,4,2,3,0
13,192,148,32,4,2,3,0
13,192,152,16,8,2,3,0
13,208,152,16,8,2,3,0
13,224,128,32,8,2,2,0
13,224,136,32,4,2,3,0
13,224,140,32,4,2,3,0
13,224,144,32,4,2,3,0
13,224,148,32,4,2,3,0
13,224,152,32,4,2,3,0
13,224,156,32,4,2,3,0
13,192,160,32,4,2,2,0
13,192,164,16,4,2,3,0
13,208,164,16,4,2,3,0
13,192,168,32,4,2,2,0
13,192,172,32,8,2,2,0
13,192,180,16,4,2,3,0
13,208,180,16,4,2,3,0
13,192,184,32,4,2,2,0
13,192,188,32,4,2,2,0
13,224,160,16,4,2,3,0
13,224,164,16,4,2,3,0
13,240,160,16,4,2,3,0
13,240,164,16,4,2,3,0
13,224,168,32,4,2,2,0
13,224,172,8,8,2,3,0
13,232,172,16,8,2,3,0
13,248,172,8,8,2,3,0
13,224,180,16,4,2,3,0
13,240,180,16,4,2,3,0
13,224,184,16,4,2,3,0
13,240,184,16,4,2,3,0
13,224,188,8,4,2,3,0
13,232,188,16,4,2,3,0
13,248,188,8,4,2,3,0
13,128,192,32,4,2,3,0
13,128,196,32,4,2,3,0
13,128,200,32,4,2,3,0
13,128,204,32,4,2,3,0
13,128,208,32,4,2,3,0
13,128,212,32,4,2,3,0
13,128,216,32,8,2,2,0
13,160,192,16,4,2,3,0
13,160,196,16,8,2,3,0
13,160,204,16,4,2,3,0
13,176,192,16,4,2,3,0
13,176,196,16,8,2,3,0
13,176,204,16,4,2,3,0
13,160,208,32,4,2,3,0
13,160,212,32,4,2,3,0
13,160,216,32,4,2,3,0
13,160,220,32,4,2,3,0
13,128,224,16,4,2,4,0
13,128,228,16,4,2,4,0
13,144,224,16,4,2,4,0
13,144,228,16,4,2,4,0
13,128,232,32,4,2,3,0
13,128,236,32,4,2,3,1
13,160,224,32,4,2,3,0
13,160,228,32,4,2,3,0
13,160,232,16,4,2,4,0
13,176,232,16,4,2,4,1
13,160,236,32,4,2,3,0
13,192,192,32,4,2,2,0
13,192,196,32,4,2,2,0
13,192,200,32,4,2,2,0
13,192,204,32,8,2,2,0
13,192,212,32,4,2,2,0
13,192,216,16,4,2,3,0
13,208,216,16,4,2,3,0
13,192,220,16,4,2,3,0
13,208,220,16,4,2,3,0
13,224,192,16,8,2,3,0
13,240,192,16,8,2,3,0
13,224,200,32,4,2,3,0
13,224,204,32,4,2,3,0
13,224,208,32,8,2,2,0
13,224,216,32,4,2,3,0
13,224,220,32,4,2,3,0
13,192,224,32,4,2,2,0
13,192,228,16,4,2,4,0
13,192,232,16,4,2,4,0
13,208,228,16,4,2,4,0
13,208,232,16,4,2,4,0
13,192,236,32,4,2,2,0
13,224,224,32,4,2,3,0
13,224,228,32,4,2,3,0
13,224,232,16,4,2,4,0
13,240,232,16,4,2,4,0
13,224,236,16,4,2,4,0
13,240,236,16,4,2,4,0
13,256,128,32,8,2,2,0
13,256,136,32,4,2,3,0
13,256,140,32,4,2,3,0
13,256,144,32,4,2,2,0
13,256,148,32,8,2,2,0
13,256,156,16,4,2,3,0
13,272,156,16,4,2,3,0
13,288,128,16,8,2,2,0
13,304,128,16,8,2,2,0
13,288,136,32,4,2,2,0
13,288,140,32,8,2,2,0
13,288,148,32,4,2,2,0
13,288,152,32,4,2,2,0
13,288,156,32,4,2,2,0
13,256,160,32,4,2,3,0
13,256,164,32,4,2,3,0
13,256,168,32,8,2,2,0
13,256,176,32,4,2,3,0
13,256,180,32,4,2,3,0
13,256,184,32,4,2,3,0
13,256,188,32,4,2,3,0
13,288,160,32,4,2,2,0
13,288,164,16,4,2,3,0
13,304,164,16,4,2,3,0
13,288,168,16,4,2,3,0
13,288,172,16,8,2,3,0
13,288,180,16,4,2,3,0
13,304,168,16,8,2,3,1
13,304,176,16,8,2,3,0
13,288,184,32,4,2,2,0
13,288,188,16,4,2,3,0
13,304,188,16,4,2,3,0
13,320,128,16,8,2,2,0
13,336,128,16,4,2,3,0
13,336,132,16,4,2,3,0
13,320,136,32,16,2,1,0
13,320,152,32,8,2,1,0
13,352,128,16,4,2,3,0
13,352,132,16,8,2,3,0
13,352,140,16,4,2,3,0
13,368,128,16,4,2,3,0
13,368,132,16,8,2,3,0
13,368,140,16,4,2,3,0
13,352,144,32,4,2,3,0
13,352,148,32,4,2,3,0
13,352,152,32,4,2,3,0
13,352,156,32,4,2,3,0
13,320,160,32,4,2,3,0
13,320,164,32,4,2,3,0
13,320,168,32,8,2,2,0
13,320,176,16,8,2,3,0
13,320,184,16,8,2,3,0
13,336,176,16,4,2,3,0
13,336,180,16,8,2,3,0
13,336,188,16,4,2,3,0
13,352,160,8,8,2,3,0
13,360,160,16,8,2,3,0
13,376,160,8,8,2,3,0
13,352,168,32,8,2,2,0
13,352,176,32,4,2,3,0
13,352,180,32,4,2,3,0
13,352,184,32,4,2,3,0
13,352,188,32,4,2,3,0
13,256,192,32,4,2,3,0
13,256,196,32,4,2,3,0
13,256,200,32,4,2,3,0
13,256,204,32,4,2,3,0
13,256,208,32,4,2,3,0
13,256,212,32,4,2,3,0
13,256,216,32,4,2,3,0
13,256,220,32,4,2,3,0
13,288,192,16,4,3,2,0
13,288,196,16,4,3,2,0
13,288,200,16,4,3,2,0
13,288,204,8,4,3,3,0
13,296,204,8,4,3,3,0
13,304,192,16,8,3,1,0
13,304,200,16,4,3,2,0
13,304,204,16,4,3,2,0
13,288,208,16,4,3,2,0
13,288,212,16,4,3,2,0
13,288,216,8,4,3,3,0
13,296,216,8,4,3,3,0
13,288,220,16,4,3,2,0
13,304,208,16,4,3,2,0
13,304,212,16,4,3,2,0
13,304,216,16,4,3,2,0
13,304,220,16,4,3,2,0
13,256,224,32,4,2,2,0
13,256,228,16,4,2,4,0
13,256,232,16,4,2,4,0
13,272,228,16,8,2,3,0
13,256,236,16,4,2,3,0
13,272,236,16,4,2,3,1
13,288,224,16,4,2,4,0
13,304,224,16,4,2,4,0
13,288,228,32,4,2,3,0
13,288,232,32,4,2,3,0
13,288,236,16,4,2,4,0
13,304,236,16,4,2,4,0
13,320,192,32,4,2,3,0
13,320,196,32,4,2,3,0
13,320,200,32,4,2,3,0
